time,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,surface_pressure,boundary_layer_height
2025-11-29T09:00,17.4,60,6.2,306,0.0,993.6,180.0
2025-11-29T10:00,20.1,49,6.2,314,0.0,993.7,275.0
2025-11-29T11:00,23.0,41,6.6,311,0.0,993.1,395.0
2025-11-29T12:00,25.0,32,8.2,319,0.0,992.2,925.0
2025-11-29T13:00,25.9,30,10.9,326,0.0,991.2,1325.0
2025-11-29T14:00,25.9,32,11.5,321,0.0,990.3,1415.0
2025-11-29T15:00,25.4,34,11.2,316,0.0,990.1,1350.0
2025-11-29T16:00,24.5,36,9.4,312,0.0,989.8,1185.0
2025-11-29T17:00,22.5,42,5.2,297,0.0,989.9,330.0
2025-11-29T18:00,21.5,44,5.2,292,0.0,990.3,245.0
2025-11-29T19:00,20.5,47,5.5,287,0.0,990.6,175.0
2025-11-29T20:00,19.5,50,6.1,282,0.0,990.6,150.0
2025-11-29T21:00,18.5,52,6.3,285,0.0,990.7,140.0
2025-11-29T22:00,17.6,53,5.8,286,0.0,990.5,125.0
2025-11-29T23:00,16.5,58,5.8,284,0.0,990.4,110.0
2025-11-30T00:00,16.1,57,6.5,304,0.0,990.2,150.0
2025-11-30T01:00,15.1,58,5.5,308,0.0,990.0,145.0
2025-11-30T02:00,13.9,60,4.7,298,0.0,989.7,125.0
2025-11-30T03:00,13.4,60,4.7,288,0.0,989.5,100.0
2025-11-30T04:00,12.8,61,5.0,285,0.0,989.3,95.0
2025-11-30T05:00,12.4,68,5.5,289,0.0,989.8,110.0
2025-11-30T06:00,11.7,71,5.6,272,0.0,990.5,95.0
2025-11-30T07:00,11.9,71,6.8,268,0.0,991.1,95.0
2025-11-30T08:00,13.4,65,7.4,267,0.0,991.8,135.0
2025-11-30T09:00,15.8,56,6.7,275,0.0,992.4,195.0
2025-11-30T10:00,18.5,47,7.1,276,0.0,992.5,275.0
2025-11-30T11:00,21.1,38,8.5,275,0.0,992.1,430.0
2025-11-30T12:00,23.0,32,10.4,285,0.0,991.3,920.0
2025-11-30T13:00,23.5,31,12.5,288,0.0,990.3,1005.0
2025-11-30T14:00,23.4,31,12.9,288,0.0,989.4,990.0
2025-11-30T15:00,23.2,31,12.8,290,0.0,989.1,980.0
2025-11-30T16:00,22.5,32,10.6,293,0.0,988.9,915.0
2025-11-30T17:00,20.4,39,6.9,284,0.0,988.8,430.0
2025-11-30T18:00,19.5,42,7.3,286,0.0,989.1,300.0
2025-11-30T19:00,18.3,45,6.6,291,0.0,989.6,180.0
2025-11-30T20:00,17.1,47,5.8,296,0.0,989.9,125.0
2025-11-30T21:00,16.5,48,6.1,300,0.0,990.2,120.0
2025-11-30T22:00,15.6,48,5.9,297,0.0,990.2,105.0
2025-11-30T23:00,15.1,51,5.1,302,0.0,990.4,90.0
2025-12-01T00:00,13.9,51,5.7,316,0.0,990.0,85.0
2025-12-01T01:00,13.1,53,5.2,326,0.0,989.9,85.0
2025-12-01T02:00,12.6,55,4.2,329,0.0,989.6,70.0
2025-12-01T03:00,12.1,58,3.3,324,0.0,989.5,55.0
2025-12-01T04:00,11.6,60,3.1,347,0.0,989.4,45.0
2025-12-01T05:00,10.9,69,1.6,333,0.0,989.9,30.0
2025-12-01T06:00,10.2,73,0.7,256,0.0,990.2,15.0
2025-12-01T07:00,9.9,75,2.1,239,0.0,990.8,20.0
2025-12-01T08:00,12.2,65,3.7,247,0.0,991.5,45.0
2025-12-01T09:00,15.2,54,1.8,259,0.0,992.5,115.0
2025-12-01T10:00,18.0,44,1.8,270,0.0,992.5,220.0
2025-12-01T11:00,21.1,34,2.7,278,0.0,992.1,465.0
2025-12-01T12:00,23.1,28,4.8,281,0.0,991.2,715.0
2025-12-01T13:00,24.0,26,6.0,286,0.0,990.1,895.0
2025-12-01T14:00,24.3,26,6.5,289,0.0,989.2,1000.0
2025-12-01T15:00,24.0,27,6.5,289,0.0,988.4,1020.0
2025-12-01T16:00,23.1,30,5.0,289,0.0,988.2,720.0
2025-12-01T17:00,20.8,40,2.2,305,0.0,987.9,180.0
2025-12-01T18:00,20.0,43,1.8,354,0.0,988.5,150.0
2025-12-01T19:00,18.8,47,2.7,42,0.0,989.2,110.0
2025-12-01T20:00,17.9,51,2.7,86,0.0,989.7,85.0
2025-12-01T21:00,17.1,55,3.5,105,0.0,990.0,70.0
2025-12-01T22:00,16.3,58,4.4,125,0.0,990.0,70.0
2025-12-01T23:00,15.9,61,3.8,115,0.0,990.2,55.0
2025-12-02T00:00,14.9,65,3.3,99,0.0,989.9,40.0
2025-12-02T01:00,14.1,69,4.2,72,0.0,989.7,45.0
2025-12-02T02:00,13.6,70,5.0,64,0.0,989.7,60.0
2025-12-02T03:00,13.4,69,3.1,80,0.0,989.5,55.0
2025-12-02T04:00,13.1,69,3.1,90,0.0,989.5,50.0
2025-12-02T05:00,12.8,74,3.1,87,0.0,989.4,40.0
2025-12-02T06:00,12.6,72,4.1,119,0.0,989.9,45.0
2025-12-02T07:00,12.9,71,3.6,131,0.0,990.6,45.0
2025-12-02T08:00,15.0,61,3.7,129,0.0,991.6,65.0
2025-12-02T09:00,18.0,51,2.2,132,0.0,992.2,130.0
2025-12-02T10:00,20.8,43,2.7,160,0.0,992.5,285.0
2025-12-02T11:00,22.8,46,4.0,185,0.0,991.8,545.0
2025-12-02T12:00,24.2,46,3.5,204,0.0,990.8,870.0
2025-12-02T13:00,24.9,45,3.3,229,0.0,989.6,1135.0
2025-12-02T14:00,25.2,42,4.3,248,0.0,988.6,1645.0
2025-12-02T15:00,25.0,41,6.1,268,0.0,988.0,1855.0
2025-12-02T16:00,24.2,44,7.5,290,0.0,987.9,1365.0
2025-12-02T17:00,21.8,52,6.2,334,0.0,988.2,580.0
2025-12-02T18:00,20.9,51,6.3,342,0.0,989.1,555.0
2025-12-02T19:00,19.8,51,4.8,338,0.0,989.7,345.0
2025-12-02T20:00,18.6,55,4.5,337,0.0,990.3,205.0
2025-12-02T21:00,18.0,56,2.7,307,0.0,990.8,115.0
2025-12-02T22:00,16.7,59,4.5,286,0.0,991.1,90.0
2025-12-02T23:00,15.8,65,4.2,288,0.0,991.2,85.0
2025-12-03T00:00,14.4,67,4.5,293,0.0,990.9,75.0
2025-12-03T01:00,13.6,67,5.0,305,0.0,991.0,90.0
2025-12-03T02:00,12.8,68,4.4,302,0.0,991.2,80.0
2025-12-03T03:00,12.1,69,4.0,306,0.0,991.0,65.0
2025-12-03T04:00,11.3,71,4.2,313,0.0,991.0,70.0
2025-12-03T05:00,10.8,77,4.5,317,0.0,991.6,80.0
2025-12-03T06:00,10.2,79,4.3,312,0.0,992.3,70.0
2025-12-03T07:00,10.4,78,4.2,295,0.0,993.3,65.0
2025-12-03T08:00,12.4,69,5.1,280,0.0,994.3,90.0
2025-12-03T09:00,15.1,59,3.7,293,0.0,995.2,150.0
2025-12-03T10:00,17.9,49,5.0,305,0.0,995.5,400.0
2025-12-03T11:00,20.1,40,7.8,307,0.0,995.2,610.0
2025-12-03T12:00,21.7,34,8.0,312,0.0,994.5,805.0
2025-12-03T13:00,22.5,30,8.9,312,0.0,993.6,985.0
2025-12-03T14:00,22.9,29,9.7,309,0.0,993.1,1065.0
2025-12-03T15:00,22.4,30,10.4,304,0.0,992.9,1040.0
2025-12-03T16:00,21.4,34,9.4,299,0.0,992.6,940.0
2025-12-03T17:00,19.5,41,6.2,287,0.0,992.5,340.0
2025-12-03T18:00,18.8,45,6.4,295,0.0,993.2,290.0
2025-12-03T19:00,17.8,49,6.1,293,0.0,993.6,195.0
2025-12-03T20:00,16.8,52,6.6,292,0.0,994.0,165.0
2025-12-03T21:00,15.8,55,6.0,295,0.0,994.1,135.0
2025-12-03T22:00,14.9,57,5.7,283,0.0,994.1,110.0
2025-12-03T23:00,13.9,63,5.7,281,0.0,994.2,110.0
2025-12-04T00:00,12.9,66,6.1,293,0.0,994.1,120.0
2025-12-04T01:00,12.0,69,5.6,301,0.0,993.9,120.0
2025-12-04T02:00,11.5,70,5.9,297,0.0,993.7,115.0
2025-12-04T03:00,11.1,71,6.0,299,0.0,993.7,110.0
2025-12-04T04:00,10.6,72,5.9,293,0.0,993.1,100.0
2025-12-04T05:00,10.1,75,6.6,291,0.0,993.4,100.0
2025-12-04T06:00,9.8,75,7.2,292,0.0,993.9,105.0
2025-12-04T07:00,9.9,74,7.9,291,0.0,994.5,110.0
2025-12-04T08:00,11.4,68,9.1,280,0.0,995.1,140.0
2025-12-04T09:00,13.8,60,6.7,284,0.0,995.9,195.0
2025-12-04T10:00,16.4,51,7.3,293,0.0,995.8,385.0
2025-12-04T11:00,19.1,44,9.4,299,0.0,995.4,495.0
2025-12-04T12:00,20.8,38,9.8,294,0.0,994.6,625.0
2025-12-04T13:00,21.6,34,10.5,292,0.0,993.8,790.0
2025-12-04T14:00,21.9,32,10.5,292,0.0,993.1,870.0
2025-12-04T15:00,21.5,33,10.4,293,0.0,992.6,860.0
2025-12-04T16:00,20.6,36,10.0,296,0.0,992.4,845.0
2025-12-04T17:00,18.2,44,5.1,288,0.0,992.7,275.0
2025-12-04T18:00,17.5,47,4.9,278,0.0,993.0,145.0
2025-12-04T19:00,16.5,51,5.2,272,0.0,993.6,110.0
2025-12-04T20:00,15.7,54,5.9,268,0.0,994.0,95.0
2025-12-04T21:00,14.8,56,5.4,274,0.0,994.5,80.0
2025-12-04T22:00,13.9,58,5.5,287,0.0,994.5,75.0
2025-12-04T23:00,13.4,62,4.0,297,0.0,994.8,55.0
2025-12-05T00:00,12.3,65,4.6,296,0.0,994.6,45.0
2025-12-05T01:00,11.5,67,4.9,287,0.0,994.6,50.0
2025-12-05T02:00,10.9,68,4.8,281,0.0,994.3,50.0
2025-12-05T03:00,10.1,70,4.3,270,0.0,994.3,40.0
2025-12-05T04:00,9.4,74,4.7,272,0.0,994.2,45.0
2025-12-05T05:00,8.9,80,4.9,274,0.0,994.5,50.0
2025-12-05T06:00,8.6,81,4.5,265,0.0,995.0,50.0
2025-12-05T07:00,8.6,80,4.7,263,0.0,995.7,50.0
2025-12-05T08:00,10.5,71,5.2,268,0.0,996.4,65.0
2025-12-05T09:00,13.6,59,3.6,273,0.0,997.4,105.0
2025-12-05T10:00,16.8,47,3.9,283,0.0,997.9,200.0
2025-12-05T11:00,19.2,38,4.9,294,0.0,997.6,585.0
2025-12-05T12:00,20.8,31,5.2,297,0.0,997.0,725.0
2025-12-05T13:00,21.5,29,5.4,296,0.0,996.0,805.0
2025-12-05T14:00,21.8,31,5.6,299,0.0,995.3,815.0
2025-12-05T15:00,21.6,33,6.5,298,0.0,995.0,805.0
2025-12-05T16:00,20.8,37,7.5,291,0.0,994.7,630.0
2025-12-05T17:00,19.0,44,6.8,282,0.0,994.7,280.0
2025-12-05T18:00,18.1,48,5.2,282,0.0,994.7,200.0
2025-12-05T19:00,17.3,51,5.7,281,0.0,995.1,140.0
2025-12-05T20:00,16.1,56,5.6,285,0.0,995.3,115.0
2025-12-05T21:00,15.1,60,5.3,282,0.0,995.5,100.0
2025-12-05T22:00,14.4,62,5.6,277,0.0,995.4,90.0
2025-12-05T23:00,13.5,67,5.8,277,0.0,995.4,95.0
2025-12-06T00:00,12.9,66,5.9,284,0.0,995.2,95.0
2025-12-06T01:00,12.3,67,6.4,278,0.0,995.0,100.0
2025-12-06T02:00,11.8,68,7.0,270,0.0,994.7,95.0
2025-12-06T03:00,11.3,69,7.6,278,0.0,994.7,100.0
2025-12-06T04:00,10.9,70,8.1,291,0.0,994.0,120.0
2025-12-06T05:00,10.4,75,9.1,297,0.0,994.0,150.0
2025-12-06T06:00,10.2,76,9.3,297,0.0,994.3,155.0
2025-12-06T07:00,10.4,74,10.4,290,0.0,994.6,170.0
2025-12-06T08:00,11.9,68,11.5,284,0.0,995.2,215.0
2025-12-06T09:00,14.2,58,9.3,285,0.0,995.8,270.0
2025-12-06T10:00,16.8,49,9.3,292,0.0,995.6,330.0
2025-12-06T11:00,19.7,42,10.2,284,0.0,995.3,415.0
2025-12-06T12:00,21.9,35,10.2,283,0.0,994.5,505.0
2025-12-06T13:00,23.1,32,11.4,286,0.0,993.7,590.0
2025-12-06T14:00,23.5,32,11.9,281,0.0,993.2,635.0
2025-12-06T15:00,23.0,34,12.9,277,0.0,993.2,635.0
2025-12-06T16:00,22.0,36,10.9,279,0.0,992.9,580.0
2025-12-06T17:00,20.1,42,9.6,275,0.0,992.7,400.0
2025-12-06T18:00,19.4,42,10.2,283,0.0,993.1,350.0
2025-12-06T19:00,18.3,43,9.4,282,0.0,993.7,275.0
2025-12-06T20:00,17.5,44,8.9,278,0.0,993.9,230.0
2025-12-06T21:00,16.5,47,8.7,278,0.0,994.1,195.0
2025-12-06T22:00,15.9,50,8.8,281,0.0,994.2,190.0
2025-12-06T23:00,15.1,54,8.5,283,0.0,994.0,185.0
2025-12-07T00:00,14.4,57,8.3,283,0.0,994.0,170.0
2025-12-07T01:00,13.8,60,7.9,286,0.0,993.7,155.0
2025-12-07T02:00,13.1,63,8.0,290,0.0,993.6,150.0
2025-12-07T03:00,12.7,65,9.0,286,0.0,993.6,155.0
2025-12-07T04:00,12.3,67,9.4,283,0.0,993.2,155.0
2025-12-07T05:00,11.4,73,9.7,281,0.0,993.2,145.0
2025-12-07T06:00,10.8,76,9.0,280,0.0,993.6,130.0
2025-12-07T07:00,10.7,76,9.3,280,0.0,994.5,135.0
2025-12-07T08:00,12.1,70,10.4,271,0.0,995.1,160.0
2025-12-07T09:00,14.6,61,7.5,280,0.0,995.7,205.0
2025-12-07T10:00,17.4,52,7.9,283,0.0,996.0,280.0
2025-12-07T11:00,20.2,44,8.8,285,0.0,995.4,365.0
2025-12-07T12:00,22.4,39,9.0,290,0.0,994.5,440.0
2025-12-07T13:00,23.6,35,9.3,289,0.0,993.4,495.0
2025-12-07T14:00,24.1,35,9.6,287,0.0,992.4,540.0
2025-12-07T15:00,23.7,38,9.9,286,0.0,992.0,550.0
2025-12-07T16:00,22.7,41,9.7,286,0.0,991.9,550.0
2025-12-07T17:00,20.8,49,7.0,283,0.0,991.9,320.0
2025-12-07T18:00,20.2,52,8.1,287,0.0,992.3,285.0
2025-12-07T19:00,19.3,55,8.6,281,0.0,992.9,240.0
2025-12-07T20:00,18.2,58,8.2,279,0.0,993.4,195.0
2025-12-07T21:00,17.4,60,7.6,274,0.0,993.6,155.0
2025-12-07T22:00,16.6,61,7.4,274,0.0,993.7,135.0
2025-12-07T23:00,15.9,63,7.9,283,0.0,993.4,140.0
2025-12-08T00:00,15.1,64,8.0,297,0.0,993.2,130.0
2025-12-08T01:00,14.9,63,8.5,298,0.0,992.7,140.0
2025-12-08T02:00,14.6,62,8.4,293,0.0,992.6,135.0
2025-12-08T03:00,14.2,63,8.5,291,0.0,992.4,140.0
2025-12-08T04:00,13.7,65,8.7,288,0.0,992.2,135.0
2025-12-08T05:00,12.8,69,9.4,283,0.0,992.4,130.0
2025-12-08T06:00,12.2,72,9.3,286,0.0,993.2,130.0
2025-12-08T07:00,12.1,73,9.8,287,0.0,993.9,135.0
2025-12-08T08:00,13.4,67,10.8,281,0.0,994.8,155.0
2025-12-08T09:00,15.8,59,8.5,282,0.0,995.5,185.0
2025-12-08T10:00,18.5,49,8.6,290,0.0,996.0,255.0
2025-12-08T11:00,21.5,41,9.0,285,0.0,995.5,345.0
2025-12-08T12:00,23.6,36,9.5,291,0.0,994.6,470.0
2025-12-08T13:00,24.9,32,10.2,293,0.0,993.6,610.0
2025-12-08T14:00,25.2,31,11.7,297,0.0,992.8,710.0
2025-12-08T15:00,24.7,32,12.6,298,0.0,992.7,775.0
2025-12-08T16:00,23.6,35,11.1,297,0.0,992.6,695.0
2025-12-08T17:00,21.8,42,8.4,286,0.0,992.6,480.0
2025-12-08T18:00,20.6,47,9.4,287,0.0,993.2,335.0
2025-12-08T19:00,19.5,50,9.0,282,0.0,993.3,230.0
2025-12-08T20:00,18.5,51,8.7,276,0.0,993.2,185.0
2025-12-08T21:00,17.7,52,9.7,280,0.0,993.3,205.0
2025-12-08T22:00,16.8,53,9.6,286,0.0,993.3,210.0
2025-12-08T23:00,15.9,56,9.7,285,0.0,993.5,200.0
2025-12-09T00:00,14.9,58,9.5,281,0.0,993.1,185.0
2025-12-09T01:00,14.3,60,9.8,278,0.0,992.9,175.0
2025-12-09T02:00,13.6,63,10.1,276,0.0,992.6,175.0
2025-12-09T03:00,13.2,65,10.3,276,0.0,992.3,180.0
2025-12-09T04:00,12.8,67,10.5,275,0.0,991.9,180.0
2025-12-09T05:00,12.1,71,10.8,274,0.0,991.9,165.0
2025-12-09T06:00,11.7,72,10.4,272,0.0,992.5,160.0
2025-12-09T07:00,11.6,73,11.2,270,0.0,993.0,160.0
2025-12-09T08:00,12.8,68,12.7,263,0.0,993.8,190.0
2025-12-09T09:00,15.1,60,9.3,279,0.0,994.8,245.0
2025-12-09T10:00,17.9,51,8.9,288,0.0,995.1,345.0
2025-12-09T11:00,20.8,44,9.4,288,0.0,994.7,465.0
2025-12-09T12:00,22.9,38,10.7,295,0.0,994.0,655.0
2025-12-09T13:00,24.1,33,11.5,297,0.0,993.1,780.0
2025-12-09T14:00,24.5,31,11.7,297,0.0,992.3,835.0
2025-12-09T15:00,24.0,34,11.8,295,0.0,992.2,810.0
2025-12-09T16:00,23.1,38,11.0,293,0.0,992.3,730.0
2025-12-09T17:00,21.0,46,7.9,281,0.0,992.1,365.0
2025-12-09T18:00,20.3,49,8.3,283,0.0,992.7,285.0
2025-12-09T19:00,19.4,51,8.0,279,0.0,992.9,210.0
2025-12-09T20:00,18.7,52,8.3,283,0.0,993.0,190.0
2025-12-09T21:00,18.1,53,8.5,282,0.0,992.9,180.0
2025-12-09T22:00,17.5,55,8.9,284,0.0,992.8,170.0
2025-12-09T23:00,16.5,58,9.2,287,0.0,993.1,180.0
2025-12-10T00:00,15.3,62,9.3,288,0.0,992.7,165.0
2025-12-10T01:00,14.7,64,9.7,288,0.0,992.5,170.0
2025-12-10T02:00,14.1,66,9.5,291,0.0,992.2,170.0
2025-12-10T03:00,13.6,68,9.2,290,0.0,991.9,165.0
2025-12-10T04:00,13.1,70,9.4,287,0.0,991.5,160.0
2025-12-10T05:00,12.6,71,9.4,281,0.0,991.6,145.0
2025-12-10T06:00,12.1,73,9.4,273,0.0,992.0,130.0
2025-12-10T07:00,11.8,75,9.7,273,0.0,992.9,135.0
2025-12-10T08:00,12.9,70,10.3,274,0.0,993.7,150.0
2025-12-10T09:00,15.1,61,6.5,283,0.0,994.6,185.0
2025-12-10T10:00,17.9,52,5.9,282,0.0,994.7,255.0
2025-12-10T11:00,20.7,44,5.6,285,0.0,994.3,380.0
2025-12-10T12:00,22.6,38,7.1,291,0.0,993.7,595.0
2025-12-10T13:00,23.6,36,7.6,289,0.0,992.8,705.0
2025-12-10T14:00,24.0,35,8.9,291,0.0,992.3,760.0
2025-12-10T15:00,23.7,38,9.6,291,0.0,992.3,755.0
2025-12-10T16:00,22.8,43,8.2,284,0.0,992.1,660.0
2025-12-10T17:00,20.4,54,5.1,280,0.0,991.8,250.0
2025-12-10T18:00,20.2,53,5.7,283,0.0,992.4,220.0
2025-12-10T19:00,19.4,55,5.5,289,0.0,992.7,160.0
2025-12-10T20:00,18.4,58,5.2,297,0.0,993.0,110.0
2025-12-10T21:00,17.6,60,5.0,296,0.0,993.2,85.0
2025-12-10T22:00,17.0,61,5.4,300,0.0,993.0,80.0
2025-12-10T23:00,16.5,61,5.5,319,0.0,993.3,100.0
2025-12-11T00:00,15.2,64,6.0,307,0.0,992.9,80.0
2025-12-11T01:00,14.1,68,5.4,312,0.0,992.3,80.0
2025-12-11T02:00,13.1,73,5.0,300,0.0,992.2,70.0
2025-12-11T03:00,12.4,76,4.5,277,0.0,991.6,55.0
2025-12-11T04:00,12.1,78,5.1,262,0.0,991.3,50.0
2025-12-11T05:00,11.1,85,6.8,253,0.0,991.4,55.0
2025-12-11T06:00,10.8,86,6.4,252,0.0,991.7,60.0
2025-12-11T07:00,10.8,85,6.7,254,0.0,992.1,60.0
2025-12-11T08:00,12.4,76,6.9,265,0.0,992.9,80.0
2025-12-11T09:00,15.1,64,3.3,283,0.0,993.6,110.0
2025-12-11T10:00,18.2,52,3.7,284,0.0,993.9,185.0
2025-12-11T11:00,21.5,44,4.9,280,0.0,993.1,370.0
2025-12-11T12:00,23.5,37,7.1,286,0.0,992.3,635.0
2025-12-11T13:00,24.4,34,9.2,287,0.0,991.6,835.0
2025-12-11T14:00,24.6,33,10.4,287,0.0,990.8,885.0
2025-12-11T15:00,24.2,34,10.0,290,0.0,990.3,805.0
2025-12-11T16:00,23.4,38,8.0,288,0.0,990.2,705.0
2025-12-11T17:00,20.7,52,4.9,270,0.0,990.1,185.0
2025-12-11T18:00,20.0,55,4.4,263,0.0,990.6,105.0
2025-12-11T19:00,19.0,59,4.4,263,0.0,991.0,75.0
2025-12-11T20:00,18.2,62,4.5,272,0.0,991.3,65.0
2025-12-11T21:00,17.5,64,3.8,287,0.0,991.2,55.0
2025-12-11T22:00,17.0,65,3.0,303,0.0,991.0,45.0
2025-12-11T23:00,16.9,66,1.5,300,0.0,991.1,45.0
2025-12-12T00:00,15.4,71,2.7,270,0.0,990.6,35.0
2025-12-12T01:00,13.9,77,4.7,274,0.0,990.4,40.0
2025-12-12T02:00,13.1,80,5.2,282,0.0,990.4,50.0
2025-12-12T03:00,12.4,83,4.8,281,0.0,990.0,55.0
2025-12-12T04:00,11.8,85,4.5,272,0.0,989.6,50.0
2025-12-12T05:00,11.2,88,5.6,272,0.0,989.9,60.0
2025-12-12T06:00,10.5,90,4.4,263,0.0,990.2,55.0
2025-12-12T07:00,10.4,90,4.2,252,0.0,990.6,40.0
2025-12-12T08:00,12.1,82,5.1,260,0.0,991.4,55.0
2025-12-12T09:00,15.2,69,3.4,267,0.0,992.5,85.0
2025-12-12T10:00,18.4,56,2.9,274,0.0,992.8,160.0
2025-12-12T11:00,21.0,47,3.1,273,0.0,992.4,405.0
2025-12-12T12:00,22.9,40,3.4,302,0.0,991.6,595.0
2025-12-12T13:00,23.9,35,3.3,319,0.0,991.1,720.0
2025-12-12T14:00,24.4,32,3.6,323,0.0,990.3,795.0
2025-12-12T15:00,24.3,31,3.8,311,0.0,990.2,790.0
2025-12-12T16:00,23.5,34,4.0,278,0.0,990.1,610.0
2025-12-12T17:00,21.0,48,3.3,276,0.0,990.0,105.0
2025-12-12T18:00,19.9,53,3.5,305,0.0,990.8,130.0
2025-12-12T19:00,19.1,57,2.2,318,0.0,991.3,105.0
2025-12-12T20:00,18.4,61,2.2,312,0.0,991.8,80.0
2025-12-12T21:00,17.9,63,2.0,360,0.0,991.9,90.0
2025-12-12T22:00,17.1,66,2.4,36,0.0,991.7,90.0
2025-12-12T23:00,16.4,69,2.4,81,0.0,991.7,65.0
2025-12-13T00:00,15.2,75,2.3,51,0.0,991.3,60.0
2025-12-13T01:00,14.3,80,3.5,81,0.0,990.6,50.0
2025-12-13T02:00,13.9,82,1.9,68,0.0,990.4,35.0
2025-12-13T03:00,13.6,82,1.5,45,0.0,990.3,30.0
2025-12-13T04:00,13.4,83,0.9,37,0.0,990.1,20.0
2025-12-13T05:00,13.1,82,0.4,270,0.0,990.7,20.0
2025-12-13T06:00,12.8,83,0.0,270,0.0,991.2,35.0
2025-12-13T07:00,12.7,84,0.2,180,0.0,991.9,35.0
2025-12-13T08:00,14.1,79,3.1,111,0.0,992.8,45.0
2025-12-13T09:00,16.5,69,2.4,103,0.0,993.7,100.0
2025-12-13T10:00,19.3,58,3.0,104,0.0,994.3,225.0
2025-12-13T11:00,21.4,52,3.6,120,0.0,993.8,455.0
2025-12-13T12:00,23.0,44,2.8,125,0.0,993.1,640.0
2025-12-13T13:00,24.0,40,1.5,97,0.0,992.4,805.0
2025-12-13T14:00,24.5,37,1.1,72,0.0,991.6,890.0
2025-12-13T15:00,24.4,37,1.9,68,0.0,991.4,905.0
2025-12-13T16:00,23.8,39,3.5,75,0.0,991.4,905.0
2025-12-13T17:00,21.0,52,4.5,113,0.0,991.4,150.0
2025-12-13T18:00,20.2,57,4.0,122,0.0,992.2,165.0
2025-12-13T19:00,19.1,64,2.9,137,0.0,992.6,105.0
2025-12-13T20:00,18.2,68,2.4,126,0.0,993.0,85.0
2025-12-13T21:00,17.3,72,2.7,118,0.0,993.2,75.0
2025-12-13T22:00,16.3,77,4.0,117,0.0,993.0,60.0
2025-12-13T23:00,15.4,83,3.9,127,0.0,993.1,40.0
2025-12-14T00:00,14.7,85,3.1,118,0.0,992.6,35.0
2025-12-14T01:00,14.1,87,2.5,111,0.0,992.4,30.0
2025-12-14T02:00,13.6,89,1.8,127,0.0,992.3,20.0
2025-12-14T03:00,13.3,89,1.3,124,0.0,992.2,20.0
2025-12-14T04:00,12.9,90,0.8,153,0.0,991.9,15.0
2025-12-14T05:00,11.6,93,3.2,161,0.0,992.3,25.0
2025-12-14T06:00,11.2,94,4.3,156,0.0,992.8,30.0
2025-12-14T07:00,11.2,94,4.0,148,0.0,993.4,30.0
2025-12-14T08:00,13.5,86,4.5,143,0.0,994.3,30.0
2025-12-14T09:00,16.9,71,1.9,151,0.0,995.4,85.0
2025-12-14T10:00,19.8,60,1.3,164,0.0,995.9,240.0
2025-12-14T11:00,21.2,54,1.9,146,0.0,995.1,470.0
2025-12-14T12:00,22.8,48,0.8,117,0.0,994.5,635.0
2025-12-14T13:00,23.7,43,0.4,27,0.0,993.5,725.0
2025-12-14T14:00,24.1,41,0.5,360,0.0,992.5,815.0
2025-12-14T15:00,24.1,40,1.2,309,0.0,992.4,880.0
2025-12-14T16:00,23.4,51,1.0,315,0.0,992.1,900.0
2025-12-14T17:00,21.1,60,2.2,265,0.0,992.2,140.0
2025-12-14T18:00,20.2,60,3.1,310,0.0,993.0,170.0
2025-12-14T19:00,19.4,62,3.6,354,0.0,993.3,180.0
2025-12-14T20:00,18.8,65,3.1,13,0.0,993.7,150.0
2025-12-14T21:00,18.2,68,1.7,32,0.0,993.7,100.0
2025-12-14T22:00,17.9,69,0.6,34,0.0,993.6,75.0
2025-12-14T23:00,17.4,71,0.2,90,0.0,993.6,80.0
2025-12-15T00:00,16.2,75,0.9,259,0.0,993.0,55.0
2025-12-15T01:00,14.8,81,3.1,257,0.0,992.3,35.0
2025-12-15T02:00,13.6,88,5.2,266,0.0,992.0,40.0
2025-12-15T03:00,12.6,93,5.8,270,0.0,991.8,45.0
2025-12-15T04:00,11.9,95,5.0,272,0.0,991.1,50.0
2025-12-15T05:00,11.3,94,5.2,272,0.0,991.5,60.0
2025-12-15T06:00,10.9,95,5.0,270,0.0,992.0,50.0
2025-12-15T07:00,10.5,99,5.6,264,0.0,992.5,45.0
2025-12-15T08:00,11.4,97,6.3,257,0.0,993.2,65.0
2025-12-15T09:00,13.8,87,6.0,261,0.0,994.6,90.0
2025-12-15T10:00,16.1,76,4.3,268,0.0,995.0,130.0
2025-12-15T11:00,19.4,63,5.4,268,0.0,994.6,295.0
2025-12-15T12:00,21.7,51,6.1,275,0.0,993.9,470.0
2025-12-15T13:00,22.9,44,6.8,282,0.0,993.1,575.0
2025-12-15T14:00,23.3,46,7.4,283,0.0,992.4,680.0
2025-12-15T15:00,23.2,48,7.4,283,0.0,991.9,705.0
2025-12-15T16:00,22.4,50,7.1,286,0.0,991.6,665.0
2025-12-15T17:00,19.9,57,5.1,293,0.0,991.3,290.0
2025-12-15T18:00,19.1,60,4.8,283,0.0,991.9,150.0
2025-12-15T19:00,18.1,64,5.1,278,0.0,992.6,105.0
2025-12-15T20:00,17.2,68,5.4,272,0.0,992.8,90.0
2025-12-15T21:00,16.6,69,6.3,272,0.0,993.1,95.0
